,Stimulus,Stdev,Subtokens
15248,mouthpiece,1.7708197167232476,"[['m', '##out', '##h', '##p', '##ie', '##ce'], ['m', '##outh', '##p', '##iec', '##e'], ['mouth', '##p', '##iece'], ['mouth', '##piece'], ['mouth', '##piece'], ['mouthpiece'], ['mouthpiece'], ['mouthpiece'], ['mouthpiece']]"
23097,sprinklers,1.7708197167232476,"[['sp', '##r', '##in', '##k', '##le', '##r', '##s'], ['sp', '##ri', '##n', '##k', '##ler', '##s'], ['spr', '##ink', '##lers'], ['spr', '##inkle', '##rs'], ['spr', '##inkle', '##r', '##s'], ['sprinkle', '##rs'], ['sprinkle', '##rs'], ['sprinkle', '##rs'], ['sprinkle', '##rs']]"
25669,townships,1.7708197167232476,"[['to', '##w', '##n', '##s', '##h', '##ip', '##s'], ['town', '##ship', '##s'], ['town', '##ship', '##s'], ['township', '##s'], ['towns', '##hip', '##s'], ['townships'], ['townships'], ['townships'], ['township', '##s']]"
19577,rhythm,1.7708197167232473,"[['r', '##h', '##y', '##th', '##m'], ['r', '##h', '##y', '##th', '##m'], ['r', '##hy', '##th', '##m'], ['rhythm'], ['rh', '##y', '##th', '##m'], ['rhythm'], ['rhythm'], ['rhythm'], ['rhythm']]"
19578,rhythmic,1.7708197167232473,"[['r', '##h', '##y', '##th', '##m', '##ic'], ['r', '##h', '##y', '##th', '##m', '##ic'], ['r', '##hy', '##th', '##m', '##ic'], ['rhythm', '##ic'], ['rh', '##y', '##th', '##mi', '##c'], ['rhythm', '##ic'], ['rhythm', '##ic'], ['rhythm', '##ic'], ['rhythm', '##ic']]"
21503,shrinking,1.7708197167232473,"[['sh', '##r', '##in', '##k', '##ing'], ['sh', '##ri', '##n', '##ki', '##ng'], ['sh', '##ri', '##n', '##kin', '##g'], ['shrink', '##ing'], ['shrink', '##ing'], ['shrinking'], ['shrinking'], ['shrinking'], ['shrinking']]"
7509,eggshells,1.763834207376394,"[['e', '##g', '##g', '##s', '##he', '##l', '##l', '##s'], ['e', '##gg', '##sh', '##ell', '##s'], ['egg', '##sh', '##ell', '##s'], ['eggs', '##hell', '##s'], ['eggs', '##hell', '##s'], ['eggs', '##hells'], ['eggs', '##hells'], ['eggs', '##hell', '##s'], ['eggs', '##hell', '##s']]"
10981,handcuffed,1.763834207376394,"[['ha', '##nd', '##c', '##u', '##ff', '##ed'], ['hand', '##c', '##uff', '##ed'], ['hand', '##c', '##uff', '##ed'], ['handcuffed'], ['handc', '##uffed'], ['handcuffed'], ['handcuffed'], ['handcuffed'], ['handcuffed']]"
10982,handcuffs,1.763834207376394,"[['ha', '##nd', '##c', '##u', '##ff', '##s'], ['hand', '##c', '##uff', '##s'], ['hand', '##c', '##uff', '##s'], ['handcuffs'], ['handc', '##uffs'], ['handcuffs'], ['handcuffs'], ['handcuffs'], ['handcuffs']]"
28031,wrongdoers,1.763834207376394,"[['w', '##ro', '##n', '##g', '##d', '##o', '##ers'], ['wrong', '##d', '##oe', '##r', '##s'], ['wrong', '##d', '##oe', '##r', '##s'], ['wrongdo', '##ers'], ['wrong', '##do', '##ers'], ['wrongdo', '##ers'], ['wrongdo', '##ers'], ['wrongdo', '##ers'], ['wrongdo', '##ers']]"
6948,downstream,1.7638342073763937,"[['do', '##w', '##n', '##st', '##re', '##am'], ['down', '##str', '##e', '##am'], ['down', '##stream'], ['downstream'], ['downs', '##tr', '##e', '##am'], ['downstream'], ['downstream'], ['downstream'], ['downstream']]"
11425,henceforth,1.7638342073763937,"[['he', '##n', '##ce', '##f', '##ort', '##h'], ['he', '##n', '##ce', '##fort', '##h'], ['he', '##n', '##ce', '##fort', '##h'], ['hence', '##forth'], ['hence', '##fort', '##h'], ['henceforth'], ['henceforth'], ['hence', '##forth'], ['hence', '##forth']]"
18377,pumpkins,1.7638342073763937,"[['p', '##um', '##p', '##k', '##in', '##s'], ['p', '##ump', '##ki', '##n', '##s'], ['pump', '##kins'], ['pumpkin', '##s'], ['pump', '##kins'], ['pumpkins'], ['pumpkins'], ['pumpkins'], ['pumpkins']]"
24370,sweepstakes,1.7638342073763937,"[['s', '##w', '##e', '##ep', '##st', '##ake', '##s'], ['swe', '##ep', '##st', '##akes'], ['swe', '##eps', '##ta', '##ke', '##s'], ['sweep', '##st', '##akes'], ['sweep', '##st', '##akes'], ['sweepstakes'], ['sweepstakes'], ['sweeps', '##ta', '##kes'], ['sweeps', '##ta', '##kes']]"
28206,zeitgeist,1.7638342073763937,"[['z', '##e', '##it', '##ge', '##ist'], ['z', '##e', '##it', '##ge', '##ist'], ['z', '##ei', '##t', '##ge', '##ist'], ['z', '##ei', '##t', '##geist'], ['z', '##ei', '##t', '##ge', '##ist'], ['zeitgeist'], ['zeitgeist'], ['zeitgeist'], ['ze', '##it', '##geist']]"
2562,breathless,1.7638342073763935,"[['br', '##e', '##at', '##h', '##le', '##s', '##s'], ['breat', '##h', '##less'], ['breath', '##less'], ['breath', '##less'], ['breath', '##less'], ['breathless'], ['breathless'], ['breathless'], ['breath', '##less']]"
8781,floodlights,1.7638342073763935,"[['f', '##l', '##o', '##od', '##l', '##ight', '##s'], ['flood', '##light', '##s'], ['flood', '##lights'], ['flood', '##lights'], ['flood', '##lights'], ['floodlights'], ['floodlights'], ['floodlights'], ['flood', '##lights']]"
10713,guesswork,1.7638342073763935,"[['g', '##ue', '##s', '##s', '##w', '##or', '##k'], ['gu', '##ess', '##work'], ['guess', '##work'], ['guess', '##work'], ['guess', '##work'], ['guesswork'], ['guesswork'], ['guesswork'], ['guess', '##work']]"
