Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Reading_Time,Accuracy
geestkracht,W,11,"['ge', '##est', '##kra', '##cht']",3,0.64,685.23,0.79
geeuw,W,5,"['ge', '##eu', '##w']",2,0.4,554.53,0.97
geeuwde,W,7,"['ge', '##eu', '##wde']",2,0.57,577.37,0.97
geeuwen,W,7,"['ge', '##eu', '##wen']",2,0.57,585.19,0.97
geeuwend,W,8,"['ge', '##eu', '##wen', '##d']",3,0.5,638.36,1.0
geeuwtje,W,8,"['ge', '##eu', '##w', '##tje']",3,0.5,672.74,0.87
geeuwtjes,W,9,"['ge', '##eu', '##w', '##tjes']",3,0.56,669.26,0.95
gefaald,W,7,"['ge', '##fa', '##ald']",2,0.57,638.09,0.9
gefietst,W,8,"['ge', '##fie', '##ts', '##t']",3,0.5,666.57,0.97
gefilmd,W,7,"['ge', '##film', '##d']",2,0.57,635.39,1.0
gefluit,W,7,"['ge', '##f', '##luit']",2,0.57,658.08,0.95
gefokt,W,6,"['ge', '##fo', '##kt']",2,0.5,737.6,0.79
gefronst,W,8,"['ge', '##fr', '##ons', '##t']",3,0.5,681.0,0.74
gegaan,W,6,"['ge', '##gaan']",1,0.67,607.64,0.95
gegil,W,5,"['ge', '##gil']",1,0.6,609.5,0.92
gegons,W,6,"['ge', '##gon', '##s']",2,0.5,904.0,0.08
gegooid,W,7,"['ge', '##go', '##oid']",2,0.57,597.16,0.97
gegrift,W,7,"['ge', '##gri', '##ft']",2,0.57,717.52,0.74
gegroeid,W,8,"['ge', '##gro', '##eid']",2,0.62,636.66,0.97
gegroet,W,7,"['ge', '##gro', '##et']",2,0.57,591.03,0.97
gegrom,W,6,"['ge', '##gro', '##m']",2,0.5,701.87,0.77
gegrond,W,7,"['ge', '##grond']",1,0.71,656.46,0.97
gegund,W,6,"['ge', '##gun', '##d']",2,0.5,650.59,0.9
gehaald,W,7,"['ge', '##haald']",1,0.71,611.61,0.95
gehaast,W,7,"['ge', '##haa', '##st']",2,0.57,600.7,0.95
gehaat,W,6,"['ge', '##haa', '##t']",2,0.5,712.48,0.9
gehad,W,5,['gehad'],0,0.8,565.17,0.95
gehakt,W,6,"['ge', '##hak', '##t']",2,0.5,587.9,1.0
gehecht,W,7,"['ge', '##he', '##cht']",2,0.57,599.08,1.0
geheel,W,6,['geheel'],0,0.83,576.24,1.0
geheeld,W,7,"['geheel', '##d']",1,0.71,699.57,0.64
geheerst,W,8,"['ge', '##heer', '##st']",2,0.62,658.29,0.56
geheim,W,6,"['ge', '##heim']",1,0.67,541.71,0.97
gehijg,W,6,"['ge', '##hi', '##j', '##g']",3,0.33,717.97,0.9
gehold,W,6,"['ge', '##hold']",1,0.67,703.83,0.51
gehoopt,W,7,"['ge', '##ho', '##op', '##t']",3,0.43,597.94,0.92
gehoor,W,6,"['ge', '##ho', '##or']",2,0.5,553.5,1.0
gehoord,W,7,"['ge', '##ho', '##ord']",2,0.57,590.95,1.0
gehucht,W,7,"['ge', '##hu', '##cht']",2,0.57,647.26,0.87
gehuil,W,6,"['ge', '##hu', '##il']",2,0.5,600.92,0.95
gehuild,W,7,"['ge', '##hu', '##ild']",2,0.57,589.89,0.95
gehuld,W,6,"['ge', '##huld']",1,0.67,660.29,0.9
gehurkt,W,7,"['ge', '##hur', '##kt']",2,0.57,685.92,0.97
gehuurd,W,7,"['ge', '##hu', '##urd']",2,0.57,562.67,1.0
gehuwd,W,6,"['ge', '##hu', '##wd']",2,0.5,599.37,1.0
geil,W,4,"['ge', '##il']",1,0.5,563.97,1.0
geile,W,5,"['ge', '##ile']",1,0.6,646.03,0.97
geilheid,W,8,"['ge', '##il', '##heid']",2,0.62,706.28,0.9
geïnd,W,5,"['ge', '##ï', '##nd']",2,0.4,887.82,0.28
geintje,W,7,"['ge', '##int', '##je']",2,0.57,676.94,0.95
geintjes,W,8,"['ge', '##int', '##jes']",2,0.62,643.18,0.97
geiser,W,6,"['ge', '##iser']",1,0.67,684.11,0.72
geisers,W,7,"['ge', '##iser', '##s']",2,0.57,713.33,0.62
geit,W,4,"['ge', '##it']",1,0.5,584.35,0.95
geiten,W,6,"['ge', '##iten']",1,0.67,593.86,0.95
gejaagd,W,7,"['ge', '##jaa', '##gd']",2,0.57,646.06,0.97
gejank,W,6,"['ge', '##jan', '##k']",2,0.5,661.85,0.92
gejoel,W,6,"['ge', '##jo', '##el']",2,0.5,712.74,0.56
gejuich,W,7,"['ge', '##ju', '##ich']",2,0.57,611.56,0.97
gek,W,3,"['ge', '##k']",1,0.33,524.65,0.97
gekamd,W,6,"['ge', '##kam', '##d']",2,0.5,673.61,0.85
gekant,W,6,"['ge', '##kant']",1,0.67,707.71,0.74
gekapt,W,6,"['ge', '##kap', '##t']",2,0.5,703.85,0.72
gekeerd,W,7,"['ge', '##keer', '##d']",2,0.57,675.37,0.92
gekend,W,6,"['ge', '##kend']",1,0.67,602.45,1.0
gekerm,W,6,"['ge', '##ker', '##m']",2,0.5,759.76,0.44
gekeurd,W,7,"['ge', '##keur', '##d']",2,0.57,596.54,1.0
gekheid,W,7,"['ge', '##kh', '##eid']",2,0.57,655.35,0.97
gekke,W,5,"['ge', '##kke']",1,0.6,585.67,0.92
gekken,W,6,"['ge', '##kken']",1,0.67,614.21,0.87
gekker,W,6,"['ge', '##kker']",1,0.67,727.43,0.62
gekko,W,5,"['ge', '##kko']",1,0.6,736.5,0.49
gekko's,W,7,"['ge', '##kko', ""'"", 's']",3,0.43,779.19,0.46
geklaagd,W,8,"['ge', '##kla', '##ag', '##d']",3,0.5,603.43,0.95
geklaard,W,8,"['ge', '##kla', '##ard']",2,0.62,733.97,0.92
geklapt,W,7,"['ge', '##kla', '##pt']",2,0.57,695.97,0.9
gekleed,W,7,"['ge', '##kle', '##ed']",2,0.57,564.74,1.0
geklemd,W,7,"['ge', '##kle', '##md']",2,0.57,623.15,0.95
geklets,W,7,"['ge', '##kle', '##ts']",2,0.57,680.97,0.92
gekletst,W,8,"['ge', '##kle', '##ts', '##t']",3,0.5,647.72,0.97
gekleurd,W,8,"['ge', '##kle', '##urd']",2,0.62,556.66,1.0
geklop,W,6,"['ge', '##klo', '##p']",2,0.5,645.03,0.9
geklopt,W,7,"['ge', '##klo', '##pt']",2,0.57,578.54,0.95
geknakt,W,7,"['ge', '##kna', '##kt']",2,0.57,753.56,0.77
geknars,W,7,"['ge', '##knar', '##s']",2,0.57,736.97,0.77
gekneed,W,7,"['ge', '##k', '##nee', '##d']",3,0.43,684.62,0.92
gekneusd,W,8,"['ge', '##k', '##ne', '##us', '##d']",4,0.38,700.5,0.97
geknield,W,8,"['ge', '##k', '##nie', '##ld']",3,0.5,691.26,0.92
geknikt,W,7,"['ge', '##k', '##nik', '##t']",3,0.43,610.63,0.97
geknipt,W,7,"['ge', '##k', '##ni', '##pt']",3,0.43,598.33,1.0
geknoei,W,7,"['ge', '##k', '##no', '##ei']",3,0.43,622.58,1.0
geknoeid,W,8,"['ge', '##k', '##no', '##eid']",3,0.5,659.59,0.97
geknoopt,W,8,"['ge', '##k', '##no', '##op', '##t']",4,0.38,675.82,1.0
gekocht,W,7,"['ge', '##kocht']",1,0.71,612.26,1.0
gekoeld,W,7,"['ge', '##ko', '##eld']",2,0.57,616.0,0.87
gekookt,W,7,"['ge', '##ko', '##ok', '##t']",3,0.43,562.44,1.0
gekost,W,6,"['ge', '##kos', '##t']",2,0.5,641.16,0.92
gekraakt,W,8,"['ge', '##kra', '##akt']",2,0.62,649.08,0.97
gekras,W,6,"['ge', '##kra', '##s']",2,0.5,660.19,0.92
gekrenkt,W,8,"['ge', '##kre', '##nkt']",2,0.62,729.74,0.92
gekreun,W,7,"['ge', '##kre', '##un']",2,0.57,686.54,0.97
gekrijs,W,7,"['ge', '##kr', '##ijs']",2,0.57,700.0,0.95
gekruid,W,7,"['ge', '##kr', '##uid']",2,0.57,635.31,0.95
gekruist,W,8,"['ge', '##kr', '##uis', '##t']",3,0.5,681.05,0.95
gekste,W,6,"['ge', '##kst', '##e']",2,0.5,625.53,0.87
gekund,W,6,"['ge', '##kun', '##d']",2,0.5,688.62,0.85
gekust,W,6,"['ge', '##kust']",1,0.67,628.78,0.97
gekweekt,W,8,"['ge', '##k', '##week', '##t']",3,0.5,647.34,0.97
gekweld,W,7,"['ge', '##k', '##weld']",2,0.57,633.69,0.95
gekwetst,W,8,"['ge', '##k', '##wet', '##st']",3,0.5,596.69,1.0
gel,W,3,['gel'],0,0.67,548.84,0.97
gelaat,W,6,"['gela', '##at']",1,0.67,621.81,0.95
gelach,W,6,"['gela', '##ch']",1,0.67,577.03,1.0
geland,W,6,"['gela', '##nd']",1,0.67,708.41,0.85
gelang,W,6,['gelang'],0,0.83,629.64,0.36
geld,W,4,['geld'],0,0.75,525.11,1.0
gelde,W,5,"['geld', '##e']",1,0.6,742.85,0.51
gelden,W,6,"['geld', '##en']",1,0.67,636.64,1.0
geldend,W,7,"['geld', '##end']",1,0.71,699.39,0.74
geldig,W,6,['geldig'],0,0.83,609.47,1.0
gelding,W,7,"['geldi', '##ng']",1,0.71,684.71,0.72
gelds,W,5,"['geld', '##s']",1,0.6,611.6,0.15
geldstuk,W,8,"['geld', '##stu', '##k']",2,0.62,579.32,1.0
geldt,W,5,['geldt'],0,0.8,642.47,0.92
gele,W,4,"['gel', '##e']",1,0.5,589.66,1.0
geleefd,W,7,"['gel', '##ee', '##f', '##d']",3,0.43,594.03,1.0
geleek,W,6,"['gel', '##eek']",1,0.67,764.57,0.21
geleend,W,7,"['gel', '##een', '##d']",2,0.57,589.44,1.0
geleerd,W,7,"['gel', '##eerd']",1,0.71,598.2,0.95
gelegd,W,6,"['gel', '##egd']",1,0.67,640.79,1.0
gelei,W,5,"['gel', '##ei']",1,0.6,663.63,0.79
geleid,W,6,"['gel', '##eid']",1,0.67,671.85,0.92
gelen,W,5,['gelen'],0,0.8,708.0,0.44
gelet,W,5,"['gel', '##et']",1,0.6,672.52,0.79
geleund,W,7,"['gel', '##eun', '##d']",2,0.57,678.45,0.92
gelicht,W,7,"['gel', '##icht']",1,0.71,644.53,0.49
gelid,W,5,"['gel', '##id']",1,0.6,733.86,0.54
geliefd,W,7,"['gel', '##ief', '##d']",2,0.57,591.74,1.0
gelig,W,5,"['gel', '##ig']",1,0.6,823.75,0.33
gelijk,W,6,['gelijk'],0,0.83,535.89,0.97
gelijmd,W,7,"['gel', '##ij', '##md']",2,0.57,662.73,0.97
gellen,W,6,"['gel', '##len']",1,0.67,655.5,0.05
geloei,W,6,"['gel', '##oe', '##i']",2,0.5,737.85,0.74
gelokt,W,6,"['gel', '##ok', '##t']",2,0.5,656.42,0.87
geloodst,W,8,"['gel', '##ood', '##st']",2,0.62,807.04,0.67
geloof,W,6,"['gel', '##oof']",1,0.67,518.28,1.0
geloofd,W,7,"['gel', '##oof', '##d']",2,0.57,580.3,0.9
gelooft,W,7,"['gel', '##oof', '##t']",2,0.57,583.55,0.87
geloop,W,6,"['gel', '##oop']",1,0.67,653.97,0.87
gelost,W,6,"['gel', '##ost']",1,0.67,631.03,0.85
gels,W,4,"['gel', '##s']",1,0.5,651.17,0.21
gelucht,W,7,"['gel', '##ucht']",1,0.71,695.33,0.56
geluid,W,6,"['gel', '##uid']",1,0.67,593.69,1.0
geluk,W,5,"['gel', '##uk']",1,0.6,541.79,1.0
gelukt,W,6,"['gel', '##ukt']",1,0.67,590.77,1.0
gelul,W,5,"['gel', '##ul']",1,0.6,670.2,0.92
geluwd,W,6,"['gel', '##uw', '##d']",2,0.5,725.75,0.51
gemaaid,W,7,"['ge', '##maa', '##id']",2,0.57,747.5,0.85
gemaakt,W,7,['gemaakt'],0,0.86,563.71,0.97
gemaal,W,6,"['ge', '##maal']",1,0.67,669.45,0.62
gemaals,W,7,"['ge', '##maal', '##s']",2,0.57,696.83,0.23
gemak,W,5,"['ge', '##mak']",1,0.6,577.45,0.97
gember,W,6,"['ge', '##mber']",1,0.67,647.44,0.87
gemeen,W,6,"['ge', '##meen']",1,0.67,619.31,1.0
gemeend,W,7,"['ge', '##meen', '##d']",2,0.57,585.73,0.95
gemeerd,W,7,"['ge', '##meer', '##d']",2,0.57,725.27,0.31
gemeld,W,6,"['ge', '##mel', '##d']",2,0.5,663.06,0.79
gemengd,W,7,"['ge', '##men', '##gd']",2,0.57,572.03,1.0
gemerkt,W,7,"['ge', '##merk', '##t']",2,0.57,609.35,1.0
gemis,W,5,"['ge', '##mis']",1,0.6,607.03,0.92
gemist,W,6,"['ge', '##mist']",1,0.67,647.22,0.97
gemoed,W,6,"['ge', '##mo', '##ed']",2,0.5,651.44,0.9
gemoeid,W,7,"['ge', '##mo', '##eid']",2,0.57,695.94,0.9
gemunt,W,6,"['ge', '##mun', '##t']",2,0.5,664.7,0.97
gen,W,3,['gen'],0,0.67,644.76,0.95
genaaid,W,7,"['gen', '##aa', '##id']",2,0.57,618.94,0.95
genaamd,W,7,['genaamd'],0,0.86,647.21,0.97
gênant,W,6,"['g', '##ên', '##ant']",2,0.5,677.18,0.9
genas,W,5,"['gen', '##as']",1,0.6,692.0,0.72
gene,W,4,['gene'],0,0.75,676.43,0.64
gêne,W,4,"['g', '##êne']",1,0.5,680.9,0.82
geneest,W,7,"['gene', '##est']",1,0.71,609.97,1.0
geneigd,W,7,"['gene', '##igd']",1,0.71,641.89,0.97
genen,W,5,"['gene', '##n']",1,0.6,632.75,0.92
geneukt,W,7,"['gene', '##ukt']",1,0.71,642.68,0.97
genie,W,5,"['geni', '##e']",1,0.6,618.03,1.0
geniep,W,6,"['geni', '##ep']",1,0.67,756.36,0.72
geniet,W,6,"['geni', '##et']",1,0.67,582.0,0.95
genoeg,W,6,['genoeg'],0,0.83,532.97,1.0
genoemd,W,7,['genoemd'],0,0.86,592.34,0.95
genoopt,W,7,"['gen', '##oop', '##t']",2,0.57,701.62,0.23
genoot,W,6,"['gen', '##oot']",1,0.67,592.79,1.0
genot,W,5,"['gen', '##ot']",1,0.6,548.73,0.95
genre,W,5,['genre'],0,0.8,631.27,0.95
genres,W,6,['genres'],0,0.83,663.22,0.85
genster,W,7,"['gens', '##ter']",1,0.71,586.0,0.15
gensters,W,8,"['gens', '##ters']",1,0.75,788.0,0.05
genus,W,5,['genus'],0,0.8,739.15,0.38
geoogst,W,7,"['ge', '##oog', '##st']",2,0.57,716.85,0.9
gepaard,W,7,"['ge', '##paar', '##d']",2,0.57,633.97,0.95
gepakt,W,6,"['ge', '##pakt']",1,0.67,617.62,1.0
gepast,W,6,"['ge', '##pas', '##t']",2,0.5,575.59,1.0
gepeild,W,7,"['ge', '##pei', '##ld']",2,0.57,688.0,0.87
gepeins,W,7,"['ge', '##pei', '##ns']",2,0.57,809.67,0.69
geperst,W,7,"['ge', '##pers', '##t']",2,0.57,656.06,0.92
gepest,W,6,"['ge', '##pest']",1,0.67,562.97,1.0
gepiep,W,6,"['ge', '##pie', '##p']",2,0.5,679.91,0.87
geplaagd,W,8,"['ge', '##pla', '##ag', '##d']",3,0.5,637.03,0.97
geplaatst,W,9,['geplaatst'],0,0.89,623.56,0.97
geplakt,W,7,"['ge', '##pla', '##kt']",2,0.57,640.54,0.97
gepland,W,7,"['ge', '##pland']",1,0.71,580.71,0.97
geplant,W,7,['geplant'],0,0.86,661.83,0.95
gepleegd,W,8,"['ge', '##ple', '##egd']",2,0.62,629.13,0.97
gepleit,W,7,"['ge', '##ple', '##it']",2,0.57,733.55,0.85
geplet,W,6,"['ge', '##ple', '##t']",2,0.5,708.28,0.74
geplukt,W,7,"['ge', '##plu', '##kt']",2,0.57,601.03,0.97
gepoetst,W,8,"['ge', '##po', '##ets', '##t']",3,0.5,655.79,0.97
gepoogd,W,7,"['ge', '##po', '##og', '##d']",3,0.43,706.1,0.85
gepraat,W,7,"['ge', '##pra', '##at']",2,0.57,582.92,1.0
gepreekt,W,8,"['ge', '##pre', '##ekt']",2,0.62,798.11,0.64
geprikt,W,7,"['ge', '##pri', '##kt']",2,0.57,681.97,0.95
geproefd,W,8,"['ge', '##pro', '##ef', '##d']",3,0.5,642.94,0.92
geput,W,5,"['ge', '##put']",1,0.6,634.37,0.79
geraakt,W,7,"['ger', '##aak', '##t']",2,0.57,560.11,1.0
geraas,W,6,"['ger', '##aa', '##s']",2,0.5,680.52,0.69
gerant,W,6,"['ger', '##ant']",1,0.67,689.17,0.33
gerants,W,7,"['ger', '##ants']",1,0.71,822.36,0.33
gerecht,W,7,"['ger', '##echt']",1,0.71,582.35,0.97
gered,W,5,"['ger', '##ed']",1,0.6,603.29,0.97
gereed,W,6,"['ger', '##eed']",1,0.67,547.86,0.95
gereisd,W,7,"['ger', '##eis', '##d']",2,0.57,735.27,0.79
geremd,W,6,"['ger', '##em', '##d']",2,0.5,639.29,0.97
gerend,W,6,"['ger', '##end']",1,0.67,768.88,0.72
gerept,W,6,"['ger', '##ept']",1,0.67,720.19,0.64
gericht,W,7,"['geri', '##cht']",1,0.71,613.17,0.92
gerijpt,W,7,"['geri', '##j', '##pt']",2,0.57,719.06,0.92
gering,W,6,['gering'],0,0.83,731.29,0.9
geroep,W,6,"['gero', '##ep']",1,0.67,648.44,1.0
geroerd,W,7,"['gero', '##erd']",1,0.71,656.19,0.79
gerold,W,6,"['gero', '##ld']",1,0.67,671.44,0.92
geronk,W,6,"['gero', '##nk']",1,0.67,728.6,0.67
geroofd,W,7,"['gero', '##of', '##d']",2,0.57,638.21,0.92
gerookt,W,7,"['gero', '##ok', '##t']",2,0.57,581.67,1.0
gerst,W,5,"['ger', '##st']",1,0.6,716.67,0.79
gerucht,W,7,"['ger', '##ucht']",1,0.71,626.54,1.0
geruild,W,7,"['ger', '##uil', '##d']",2,0.57,659.82,0.97
geruimd,W,7,"['ger', '##ui', '##md']",2,0.57,674.94,0.92
geruis,W,6,"['ger', '##uis']",1,0.67,635.56,0.95
geruit,W,6,"['ger', '##uit']",1,0.67,654.25,0.77
gerukt,W,6,"['ger', '##ukt']",1,0.67,645.03,0.9
gerust,W,6,"['ger', '##ust']",1,0.67,587.03,1.0
geschaad,W,8,"['ge', '##sch', '##aad']",2,0.62,809.5,0.41
geschaard,W,9,"['ge', '##sch', '##aard']",2,0.67,751.58,0.59
geschat,W,7,['geschat'],0,0.86,640.14,0.95
gescheeld,W,9,"['ge', '##sche', '##eld']",2,0.67,768.15,0.9
geschenk,W,8,"['ge', '##schen', '##k']",2,0.62,571.54,1.0
geschetst,W,9,"['ge', '##sche', '##ts', '##t']",3,0.56,703.06,0.85
gescheurd,W,9,"['ge', '##sche', '##urd']",2,0.67,607.3,0.95
geschied,W,8,"['ge', '##schi', '##ed']",2,0.62,695.43,0.67
geschiedt,W,9,"['ge', '##schi', '##edt']",2,0.67,784.1,0.79
geschikt,W,8,"['ge', '##schikt']",1,0.75,595.74,1.0
geschil,W,7,"['ge', '##schi', '##l']",2,0.57,666.79,0.92
geschild,W,8,"['ge', '##schi', '##ld']",2,0.62,654.04,0.72
geschokt,W,8,"['ge', '##sch', '##ok', '##t']",3,0.5,636.54,1.0
geschoold,W,9,"['ge', '##school', '##d']",2,0.67,705.09,0.95
geschopt,W,8,"['ge', '##schop', '##t']",2,0.62,631.53,1.0
geschorst,W,9,"['ge', '##sch', '##ors', '##t']",3,0.56,655.71,0.97
geschrapt,W,9,"['ge', '##sch', '##rap', '##t']",3,0.56,709.52,0.92
geschreeuw,W,10,"['ge', '##sch', '##ree', '##uw']",3,0.6,598.54,1.0
geschreeuwd,W,11,"['ge', '##sch', '##ree', '##uw', '##d']",4,0.55,672.42,1.0
geschrift,W,9,"['ge', '##schrift']",1,0.78,667.06,0.95
geschrijf,W,9,"['ge', '##sch', '##rij', '##f']",3,0.56,727.16,0.54
geschud,W,7,"['ge', '##sch', '##ud']",2,0.57,748.52,0.72
geschut,W,7,"['ge', '##sch', '##ut']",2,0.57,686.18,0.9
gesel,W,5,"['ge', '##sel']",1,0.6,760.05,0.54
gesels,W,6,"['ge', '##sels']",1,0.67,710.69,0.36
gesis,W,5,"['ge', '##sis']",1,0.6,748.57,0.18
geslaagd,W,8,"['ge', '##sla', '##ag', '##d']",3,0.5,578.92,1.0
geslacht,W,8,['geslacht'],0,0.88,581.9,1.0
gesleept,W,8,"['ge', '##sle', '##ept']",2,0.62,642.74,0.95
gesleurd,W,8,"['ge', '##sle', '##urd']",2,0.62,661.08,1.0
geslikt,W,7,"['ge', '##sli', '##kt']",2,0.57,641.49,1.0
gesloopt,W,8,"['ge', '##sl', '##oop', '##t']",3,0.5,685.66,0.95
gesmaakt,W,8,"['ge', '##sma', '##akt']",2,0.62,660.32,0.97
gesmeed,W,7,"['ge', '##sme', '##ed']",2,0.57,689.08,0.72
gesmeekt,W,8,"['ge', '##sme', '##ekt']",2,0.62,631.06,0.97
gesmeerd,W,8,"['ge', '##sme', '##erd']",2,0.62,640.26,0.97
gesmoord,W,8,"['ge', '##smo', '##ord']",2,0.62,751.03,0.95
gesnapt,W,7,"['ge', '##sna', '##pt']",2,0.57,620.0,1.0
gesnuif,W,7,"['ge', '##s', '##nu', '##if']",3,0.43,702.74,0.92
gesp,W,4,"['ge', '##sp']",1,0.5,681.08,0.72
gespaard,W,8,"['ge', '##sp', '##aard']",2,0.62,675.45,0.97
gespeeld,W,8,['gespeeld'],0,0.88,597.11,0.97
gespeld,W,7,"['ge', '##spel', '##d']",2,0.57,738.09,0.9
gespen,W,6,"['ge', '##sp', '##en']",2,0.5,741.72,0.82
gespierd,W,8,"['ge', '##sp', '##ier', '##d']",3,0.5,607.87,1.0
gesplitst,W,9,"['ge', '##sp', '##lit', '##st']",3,0.56,718.68,0.97
gespoeld,W,8,"['ge', '##sp', '##oel', '##d']",3,0.5,675.59,0.97
gespreid,W,8,"['ge', '##sp', '##rei', '##d']",3,0.5,658.86,1.0
gesprek,W,7,"['ge', '##sp', '##rek']",2,0.57,575.05,1.0
gespuis,W,7,"['ge', '##sp', '##uis']",2,0.57,760.6,0.82
gestaafd,W,8,"['ge', '##staa', '##f', '##d']",3,0.5,718.26,0.95
gestaag,W,7,"['ge', '##staa', '##g']",2,0.57,803.52,0.72
gestaakt,W,8,"['ge', '##staa', '##kt']",2,0.62,697.56,0.92
gestaan,W,7,"['ge', '##staan']",1,0.71,692.03,0.85
gestaard,W,8,"['ge', '##staa', '##rd']",2,0.62,709.17,0.67
gestapt,W,7,"['ge', '##sta', '##pt']",2,0.57,635.65,0.87
gestart,W,7,"['ge', '##start']",1,0.71,582.47,0.97
geste,W,5,"['ge', '##ste']",1,0.6,728.0,0.62
gestel,W,6,"['ge', '##stel']",1,0.67,713.71,0.64
gesteld,W,7,['gesteld'],0,0.86,595.55,1.0
gestemd,W,7,"['ge', '##stem', '##d']",2,0.57,626.76,0.92
gesterkt,W,8,"['ge', '##ster', '##kt']",2,0.62,715.03,0.95
gestes,W,6,"['ge', '##stes']",1,0.67,734.71,0.49
gesteund,W,8,"['ge', '##ste', '##und']",2,0.62,612.76,0.95
gesticht,W,8,['gesticht'],0,0.88,686.12,0.87
gestold,W,7,"['ge', '##stol', '##d']",2,0.57,692.0,0.77
gestoofd,W,8,"['ge', '##sto', '##of', '##d']",3,0.5,684.74,0.9
gestookt,W,8,"['ge', '##sto', '##ok', '##t']",3,0.5,630.94,0.95
gestoord,W,8,"['ge', '##sto', '##ord']",2,0.62,606.32,1.0
gestopt,W,7,"['ge', '##stop', '##t']",2,0.57,592.13,1.0
gestort,W,7,"['ge', '##stor', '##t']",2,0.57,666.74,0.95
gestraft,W,8,"['ge', '##stra', '##ft']",2,0.62,645.82,1.0
gestrand,W,8,"['ge', '##stra', '##nd']",2,0.62,658.11,0.95
gestreefd,W,9,"['ge', '##stre', '##ef', '##d']",3,0.56,696.79,1.0
gestreeld,W,9,"['ge', '##stre', '##eld']",2,0.67,656.05,1.0
gestreept,W,9,"['ge', '##stre', '##ept']",2,0.67,652.69,0.95
gestrekt,W,8,"['ge', '##stre', '##kt']",2,0.62,686.14,0.95
gestremd,W,8,"['ge', '##stre', '##md']",2,0.62,682.62,0.44
gestrooid,W,9,"['ge', '##stro', '##oid']",2,0.67,671.17,0.92
gestuit,W,7,"['ge', '##stu', '##it']",2,0.57,785.68,0.64
gestuurd,W,8,"['ge', '##stuu', '##rd']",2,0.62,581.63,1.0
gestuwd,W,7,"['ge', '##stu', '##wd']",2,0.57,694.47,0.9
gesust,W,6,"['ge', '##sus', '##t']",2,0.5,786.76,0.49
getal,W,5,['getal'],0,0.8,524.61,0.97
geteld,W,6,"['get', '##eld']",1,0.67,646.64,0.92
getemd,W,6,"['get', '##em', '##d']",2,0.5,690.43,0.92
getergd,W,7,"['get', '##erg', '##d']",2,0.57,717.31,0.49
getest,W,6,"['get', '##est']",1,0.67,594.1,1.0
getij,W,5,"['get', '##ij']",1,0.6,667.32,0.82
getik,W,5,"['get', '##ik']",1,0.6,649.65,0.95
getikt,W,6,"['get', '##ikt']",1,0.67,629.37,1.0
getild,W,6,"['get', '##ild']",1,0.67,628.12,0.97
getoetst,W,8,"['get', '##oe', '##ts', '##t']",3,0.5,721.73,0.82
getooid,W,7,"['get', '##oo', '##id']",2,0.57,673.41,0.54
getoond,W,7,"['get', '##oond']",1,0.71,665.61,0.97
getracht,W,8,"['get', '##racht']",1,0.75,703.61,0.87
getraind,W,8,"['get', '##rain', '##d']",2,0.62,630.5,0.97
getrapt,W,7,"['get', '##rap', '##t']",2,0.57,658.58,0.95
getroost,W,8,"['get', '##ro', '##ost']",2,0.62,648.39,0.97
getrouw,W,7,"['get', '##rou', '##w']",2,0.57,616.18,0.9
getrouwd,W,8,['getrouwd'],0,0.88,593.84,0.97
getto,W,5,"['get', '##to']",1,0.6,674.44,0.82
getto's,W,7,"['get', '##to', ""'"", 's']",3,0.43,632.57,0.77
getuigt,W,7,"['get', '##ui', '##gt']",2,0.57,662.84,0.97
geuit,W,5,"['ge', '##uit']",1,0.6,845.43,0.41
geul,W,4,"['ge', '##ul']",1,0.5,667.87,0.82
geulen,W,6,"['ge', '##ulen']",1,0.67,721.91,0.62
geultje,W,7,"['ge', '##ult', '##je']",2,0.57,681.28,0.77
geultjes,W,8,"['ge', '##ult', '##jes']",2,0.62,686.59,0.79
geur,W,4,"['ge', '##ur']",1,0.5,520.63,0.97
geurde,W,6,"['ge', '##urde']",1,0.67,623.44,0.87
geurden,W,7,"['ge', '##urde', '##n']",2,0.57,644.22,0.72
geuren,W,6,"['ge', '##uren']",1,0.67,564.82,1.0
geurend,W,7,"['ge', '##uren', '##d']",2,0.57,663.23,0.92
geurig,W,6,"['ge', '##uri', '##g']",2,0.5,603.45,0.85
geurtje,W,7,"['ge', '##urt', '##je']",2,0.57,588.0,1.0
geurtjes,W,8,"['ge', '##urt', '##jes']",2,0.62,590.55,0.97
geus,W,4,['geus'],0,0.75,715.06,0.44
geuzen,W,6,"['ge', '##uze', '##n']",2,0.5,677.3,0.56
gevaar,W,6,"['ge', '##vaar']",1,0.67,533.56,1.0
gevaars,W,7,"['ge', '##vaar', '##s']",2,0.57,545.5,0.26
geval,W,5,['geval'],0,0.8,526.34,1.0
gevang,W,6,"['ge', '##vang']",1,0.67,608.17,0.85
gevat,W,5,"['ge', '##vat']",1,0.6,618.41,0.97
gevecht,W,7,"['ge', '##vec', '##ht']",2,0.57,553.29,0.97
geveegd,W,7,"['ge', '##ve', '##egd']",2,0.57,638.37,0.97
gevel,W,5,"['ge', '##vel']",1,0.6,589.97,0.95
geveld,W,6,"['ge', '##veld']",1,0.67,667.59,0.85
gevels,W,6,"['ge', '##vel', '##s']",2,0.5,621.05,1.0
geven,W,5,['geven'],0,0.8,558.9,1.0
gevend,W,6,"['geven', '##d']",1,0.67,688.22,0.62
gever,W,5,"['ge', '##ver']",1,0.6,653.35,0.74
